CHR,START,END
17,76967320,76976191
7,130126012,130146133
8,133073733,133123406
8,77892494,77913280
11,86748886,87034800
3,185300284,185351339
3,193310933,193415612
6,132767006,132834337
16,20944433,21170762
14,24683143,24685276
19,16771938,16800840
12,6484211,6500733
X,152760397,152775012
17,7214643,7218883
4,70454135,70505360
5,60628100,60841997
19,54960065,54973217
6,132859429,132860470
6,132873832,132874860
10,99627889,99631294
6,132891461,132892498
8,79428374,79517502
14,24683161,24701558
1,112313284,112531777
1,156268415,156269428
6,132909731,132910877
14,74752126,74769759
6,132938161,132945414
12,101549271,101604185
4,70454912,70518967
11,49973943,49974971
6,132966123,132967142
1,16524349,16539104
11,50003009,50004071
14,54976530,55005567
11,51411378,51412448
10,99894387,100004654
6,133002729,133035188
11,51435459,51436403
8,79578282,79632000
11,51515282,51516211
11,55029658,55038595
1,112938803,113006078
1,16555368,16556038
11,55110627,55111707
7,65552756,65617228
11,55135360,55136394
1,16558195,16563657
5,60933535,61047590
11,55321783,55322895
4,70586880,70653679
3,38048987,38071253
5,179727690,179780387
19,54972981,54974894
11,55339604,55340536
12,101673887,101780394
7,102952921,102985320
19,54976210,54984411
19,16830787,16928774
7,65579591,65619555
11,55370830,55371874
19,4324040,4342783
11,55405834,55406772
1,16573334,16678949
1,113009163,113072787
11,55418380,55419315
11,55432614,55433671
8,79587978,79717758
17,1682779,1733928
11,87846410,87908635
19,55009100,55021897
11,55540914,55541858
11,55563032,55563976
20,39807088,39946312
11,55578854,55579952
11,55587086,55588073
16,66400533,66438686
4,70676498,70725870
11,55594695,55595630
14,24686058,24701660
1,16679070,16724640
11,55606228,55607214
11,55650773,55659286
5,61601989,61833076
6,133043926,133055904
3,48701364,48723797
20,39969560,39989222
19,55043909,55057053
19,4343524,4360083
8,80523049,80578410
9,123151147,123342448
11,55681126,55682058
4,103422486,103538459
3,105374305,105588396
11,55702932,55703876
11,55734975,55735990
20,39988606,39995467
11,55761157,55762101
11,88026760,88070955
11,55797895,55798869
11,55860753,55861762
2,242498136,242513546
11,55872519,55873457
11,55889849,55890787
10,100007447,100028007
11,55904247,55905194
19,16940211,16991164
11,55926870,55927793
12,53835525,53874946
2,242523820,242576864
19,4360367,4400544
17,7215980,7222493
12,48413554,48419165
19,55084387,55099027
4,70796799,70812289
2,136871919,136875735
14,55033815,55260033
5,179921412,180005405
20,40030741,40247133
1,16713612,16763919
8,133133108,133493200
11,55944094,55945032
11,55978334,55979298
11,55999490,56000737
16,66461200,66527432
12,22601517,22697480
11,56019676,56020698
16,21169698,21191937
11,56043029,56044146
11,56057529,56058566
12,6554033,6560884
16,66503715,66551215
11,56085783,56086721
16,66516775,66519747
11,56113421,56114507
11,56127691,56128764
11,56143100,56144029
3,127348024,127391652
14,24701628,24708448
7,65670186,65885530
X,114952650,114953669
11,56180172,56181156
12,48436681,48500091
11,56184734,56185708
X,115301975,115306225
8,133584320,133687838
11,56229945,56230877
11,56236964,56238014
15,86302554,86338261
17,76987799,77005949
11,56257825,56258871
1,16767167,16786573
11,56309746,56310757
16,21208773,21225831
X,115567790,115592625
11,56344212,56345263
12,6560856,6575683
11,56380031,56380978
11,56408942,56409947
11,56431138,56432163
7,65939543,65940709
9,123363091,123476748
15,86685227,87572283
19,4402659,4445015
10,13685706,14504141
8,80676245,80680098
17,1732996,1803376
7,29603427,29606911
16,21244986,21263750
7,66093868,66276446
9,123514256,123555690
16,66541906,66586447
17,17746828,17875736
7,29846102,29956682
3,57302375,57326710
2,242576628,242613272
11,88237744,88799113
X,115592849,115594164
7,95107756,95169544
2,137523115,138435287
16,21250195,21314404
11,88910620,89028927
14,55308726,55369570
17,1837971,1928639
9,123577774,123605262
X,152783134,152848397
1,16865561,16866070
19,16999671,17003417
1,16888814,16940057
10,100143322,100174941
1,156278759,156337664
19,55085346,55148979
19,4444996,4457819
5,180017103,180018540
17,77015291,77023737
9,123617977,123639606
3,127391778,127399768
3,38080696,38165516
8,133697253,133772958
15,88418230,88799999
1,39546988,39952849
2,138721590,138773930
3,57327727,57530071
19,17003758,17137625
X,117031776,117251303
11,56467864,56468781
11,56510303,56511287
3,48725436,48777786
17,7218947,7232712
11,56587052,56587980
4,103552660,103682151
11,56756347,56757342
16,21413558,21459888
9,123664671,123691451
11,56949221,56959191
14,105714827,105717430
5,180028506,180076624
11,57001051,57004709
4,70820974,70826725
1,113066140,113163447
17,77018896,77045870
4,70861647,70868287
7,29959719,30029905
11,57067112,57092426
16,66586466,66600154
9,123714616,123812554
17,1933404,1946724
12,6571403,6580153
6,31126319,31134936
7,30050203,30066300
11,57093459,57103351
19,4472284,4502223
8,80830952,80942524
7,102984701,103009842
11,57105848,57138073
8,133787618,133861052
14,105766900,105864484
11,57144242,57148623
7,95171457,95173854
4,70894130,70902255
19,17160539,17186435
3,107096188,107097481
7,95212811,95225803
11,57154267,57158130
7,30067020,30170096
16,21608539,21668794
7,66147151,66276451
11,57154838,57191532
11,132284871,133402414
16,66586490,66613038
6,133065009,133084598
20,40701392,41818610
10,100175955,100206684
7,130146089,130353598
11,89057524,89322779
1,156307105,156316786
1,113161795,113214241
11,133710526,133715433
7,130353488,130372268
14,24708849,24711880
5,180166042,180167099
11,57174427,57195053
14,55405668,55493823
7,95401866,95739634
15,89002707,89010650
19,4502204,4517716
16,66600294,66613040
11,133778459,133826880
16,21652609,21663981
9,123837141,123939888
15,89010684,89022222
5,180217541,180242652
19,4522543,4535236
5,61683081,61699766
3,107241783,107530171
19,55105047,55113555
17,17876127,17920203
14,74769772,74826711
8,80870571,81143467
12,6601150,6603007
20,42086568,42092245
11,133938820,134021896
14,74872596,74892805
1,16999498,17000007
1,17060447,17060956
19,55147173,55150343
2,242615157,242626406
7,66386212,66423538
14,74942895,74960880
1,113215763,113243368
6,133090509,133119701
6,31132119,31148508
16,21689835,21772050
1,17066768,17299474
2,50145643,51259674
1,156339003,156355011
19,55155340,55181810
3,57542003,57552571
3,127407909,127542051
9,123940415,123985292
20,42136320,42179590
5,180274611,180288286
3,57557090,57583947
2,139259371,139331117
7,130417401,130418888
3,38144620,38178733
4,70916119,70924562
6,133135580,133138703
19,4528439,4540079
19,17186591,17325346
19,4536421,4540486
11,57228022,57245007
1,17300997,17307330
11,134020014,134095348
12,6602522,6641121
12,22778009,22843599
17,77071021,77084681
4,103715540,103790053
7,130794855,131181395
17,1945327,1946724
2,242641450,242668893
11,57252007,57283259
19,4542600,4559820
15,89054790,89089906
17,1957448,1962981
2,139428342,139537918
15,89164527,89175513
16,66613351,66622178
3,57611184,57678816
19,4639530,4655580
7,66452664,66460588
1,39876151,39882154
X,117480036,117583924
1,39957318,39991607
19,4641386,4670382
15,89179384,89199714
12,53874274,53893847
14,74960423,74963809
7,30174426,30202378
1,17312453,17338423
3,48782030,48885279
7,30323923,30452118
7,102993177,103086624
16,66637777,66647795
X,152853377,152865500
3,127634075,127706514
2,140988992,142889270
19,55235969,55378448
4,70999333,71042516
14,105864916,105916443
1,113243728,113250056
14,24718320,24733638
7,66460160,66704501
6,133561736,133853258
17,1963133,2207065
1,156374042,156400493
16,66648653,66730610
3,127770484,127790526
11,57295936,57298276
4,71062213,71070293
11,89443467,89451040
1,40026488,40042462
15,89346674,89418585
11,89530823,89541743
11,57308979,57318108
4,71091788,71100969
14,55493948,55516206
19,4675236,4724685
11,89602450,89609185
11,57319129,57335757
7,30464143,30518400
19,17326155,17330638
14,55518349,55536910
4,71108305,71117145
1,113245236,113254055
9,123970072,124095121
11,89644279,89654935
4,71200683,71202833
4,71226478,71232875
11,89764274,89806558
14,55590828,55612126
4,71235810,71255961
7,30536237,30591095
4,71263599,71275911
5,61699799,61924409
5,180326077,180377906
11,134094539,134117686
11,57364860,57382326
8,133879203,134147147
1,113252616,113258099
16,66754796,66785701
14,105886159,105937066
11,89864683,89926062
3,48894369,48936426
12,23682440,24103966
20,42187608,42216877
19,55235984,55248003
11,134118173,134123264
6,31165537,31171745
1,113263041,113269857
1,17345217,17380665
9,124101355,124132531
X,117629861,117820126
2,242673994,242708231
16,21845890,21892148
9,124103625,124110410
7,69063905,70258054
1,40089825,40105617
6,31236526,31239907
X,152907946,152916781
17,17880723,17942523
14,24734744,24740945
1,17393256,17445948
1,113454469,113499635
15,89420519,89438857
5,180415845,180433727
2,242716240,242743623
19,55236002,55325972
12,48498922,48540187
19,17337013,17340028
9,124329336,124547809
11,134123389,134135749
7,131185021,131242976
14,55614830,55658396
16,21963981,21994981
1,113615831,113674882
4,71296209,71348714
11,89934328,89956532
15,89441916,89456642
11,57412560,57417417
2,242749920,242758739
17,77085427,77613550
7,95749532,95951459
7,30634297,30673649
1,40124793,40137710
X,152935185,152954465
9,124584207,124855885
16,21995186,22012433
11,57416465,57429340
1,156433519,156470620
1,40144320,40157361
16,66788879,66835523
8,81397854,81438500
19,4791728,4795571
9,124894745,124922098
19,4815944,4831716
20,42219571,42275936
1,17531621,17572500
11,57435219,57468659
9,124922190,124962367
5,180467225,180488523
4,71384257,71398459
17,7239848,7254797
10,100218875,100995619
12,53894705,53900215
7,30692200,30739745
1,17575593,17610728
19,4838353,4867780
6,134210276,134216691
1,40157854,40229586
19,55249980,55295776
4,71457973,71473005
14,92582466,92588261
1,17634690,17690499
14,74964873,75079306
5,180551357,180552304
15,89630690,89745591
4,103790135,103810399
17,77704681,77716021
5,180581943,180582890
17,7255208,7258258
16,22018959,22098855
17,7258442,7260538
11,57471186,57479693
12,6643093,6647537
17,77751931,77761782
9,124964856,124991905
3,38179969,38184513
5,180620924,180632293
8,81540686,81787016
11,134144139,134189458
1,113933371,114228545
20,42295754,42345136
3,107762145,107809872
11,57480072,57508445
8,81880045,82024303
3,127783621,127872757
9,124999903,125027118
19,17342692,17356749
1,40222854,40254533
7,30737601,30797218
15,89753100,89764982
2,143635067,143799890
8,82192598,82197012
16,22103859,22168287
19,17346749,17366257
6,134273308,134311570
14,92588281,92630755
1,40235195,40237020
7,30791753,30931696
20,42354804,42355638
8,134048973,134115298
4,71494461,71552533
19,55281263,55295774
17,17942606,17971718
1,156495197,156542396
2,242792033,242801060
20,42543504,42698256
8,82352561,82359758
19,17359985,17393595
5,61808070,61808309
19,55344131,55360024
3,48955221,48956818
19,4890449,4902879
3,38206580,38296979
11,57480077,57559058
17,7283853,7293093
11,92085262,92629618
2,242811752,242815975
5,61874562,61877275
8,82370576,82373814
2,242836136,242844702
9,125026882,125085743
2,197569,202605
2,286419,301515
17,77765931,77775482
1,17655507,17676070
4,71521258,71547534
7,131808091,132333447
1,17733256,17766220
5,180649499,180662809
17,41322498,41363708
4,103806205,103940896
19,4969125,5153606
7,30811033,30932002
8,82390654,82395498
3,57741177,57914895
11,92702886,92718232
8,82437216,82443613
3,48956254,49023815
1,40306723,40349183
6,31321649,31324965
2,305111,314367
4,71554196,71556267
14,24759804,24769039
11,92877341,92931130
6,134309835,134373774
14,92788925,92962596
9,125132824,125157982
X,152953554,152962048
1,114239453,114302111
7,30893010,30965131
17,17991200,18011285
5,63256183,63258334
16,66836778,66907159
15,89787180,89860492
7,30893010,30963427
7,70597155,71178585
9,125148344,125148928
7,96110938,96339203
9,125239220,125240235
9,125273081,125274022
8,134203282,134242587
9,125281420,125282361
9,125288637,125289572
7,30978284,31032869
9,125315391,125316493
1,156549519,156556562
9,125329778,125330838
4,71569921,71673032
9,125376948,125378026
10,101088856,101154087
14,55738021,55828636
9,125390858,125391852
17,2206677,2228554
7,132333553,132413528
11,134201768,134248235
9,125423845,125424927
9,125437315,125438432
14,55833110,55878576
1,114304454,114355098
9,125486269,125487204
9,125512019,125513062
7,132469629,132766848
1,17866330,18024369
9,125551150,125552237
14,24769068,24778330
4,103941025,104006986
9,125560668,125590910
6,134490384,134639250
7,71244476,71912136
3,127872297,128127485
9,125562370,125563395
5,63461671,63668696
20,42740335,42816218
3,38307303,38319806
11,134248398,134281812
3,128181282,128186091
14,55880259,55923444
1,156561554,156564091
14,75120140,75179818
20,42825136,42839431
11,134855246,134856693
11,75780,76143
17,77806955,77813228
11,86649,87586
11,121279,125784
11,123312,126123
3,128198270,128212028
11,127115,139612
14,24774302,24780636
11,129279,186136
11,152999,153102
11,203485,204363
5,63802084,63908139
7,103112231,103629963
11,203623,205470
11,287305,288987
11,303856,304144
20,42875887,42909013
11,310139,311141
11,318640,325631
11,321991,322426
11,322186,322727
11,325703,326294
19,17378159,17392058
11,327171,330122
7,96110938,96132835
11,333192,333688
11,440406,440693
11,462930,463899
11,528907,529659
3,38323785,38360066
11,93063137,93171653
11,557595,560107
7,96634860,96640351
19,5158506,5340814
11,565660,568457
20,42931478,42939809
2,317912,342118
2,388412,416885
20,42965626,42979875
2,421057,422303
14,105939299,105946499
2,490944,492655
2,545805,546667
2,558204,578145
2,677186,697371
8,82570196,82598928
1,40361098,40367928
2,692083,693235
14,24774940,24781259
17,77906142,78009647
9,125606835,125667620
11,93211638,93276674
11,568089,568198
11,665910,678391
11,708564,727047
11,780117,780755
11,781645,782105
11,811681,811814
11,823634,832883
11,856880,859795
16,66878282,66888056
12,24964295,25102393
3,107879659,107941417
1,114356433,114414381
10,101156627,101190381
16,66912492,66929657
20,42984340,43061485
3,38388251,38462839
9,125670335,125675609
8,134249414,134314265
19,17378227,17393775
5,63986135,64013917
1,156564279,156571288
X,117861535,117928502
16,22177618,22203075
7,96649704,96654409
1,40420802,40435638
17,7293046,7307416
16,22217603,22298554
20,43080624,43093984
2,143848931,144525921
17,2225797,2240801
7,132937829,133751342
11,93394805,93463522
5,180663909,180675096
19,17392454,17398455
8,82605842,82608409
7,96745902,96811075
14,24778161,24781252
11,948421,948524
11,951295,951364
11,1049880,1055284
11,1263491,1270906
11,1330999,1331937
5,64013971,64064512
1,114420790,114430169
7,97361220,97369784
14,24780656,24787242
11,1592583,1620414
1,18081808,18153558
11,1683814,1684573
15,89859534,89878092
11,1686827,1689086
11,1687097,1689085
11,1704499,1706859
11,1709527,1710286
10,101292690,101296278
11,1781578,1783716
11,1784239,1784979
11,1785161,1785255
11,1798160,1799618
11,1813783,1814100
11,1824119,1825325
1,18434240,18704977
12,53900472,54019763
11,1880694,1880766
11,1885407,1887897
11,1923877,1929145
11,1941339,1941488
11,2004467,2011150
11,2012326,2014699
12,53900474,53901422
X,152965947,152990152
2,724966,731224
3,128290843,128294929
2,739588,740164
2,741977,749856
2,742488,747767
1,18807424,18812478
2,779837,864112
2,895902,901137
3,108015376,108097132
2,906612,916810
2,945320,945960
2,1054819,1064027
2,1153996,1156110
2,1344816,1350340
2,1550437,1623885
2,1576326,1584083
2,1624282,1629191
11,2016406,2022700
1,156589086,156595517
7,31092076,31151089
2,1828184,1832439
2,2323004,2330882
20,43104526,43123244
2,2645761,2660402
2,2733680,2734729
1,18957500,19075360
2,2838036,2842163
2,2874330,2875003
16,22308730,22346424
2,2898820,3129798
2,3020991,3021102
2,3079444,3079544
2,3135353,3149551
2,3160527,3161568
2,3302112,3305236
11,2150351,2151194
2,3485013,3486180
11,2155364,2155439
17,78010435,78074412
2,3500727,3501199
2,3523046,3526968
11,2161731,2169894
2,3579403,3584463
11,2194293,2194368
11,2342948,2343057
14,56025790,56168244
1,19166093,19186176
2,3606082,3609324
16,66942025,66952887
1,114437370,114447823
